ModuleGroup,Module,Report,ReportKey,CustomerReportKey,AreaName,ControllerName,ActionName,CloudApplicationKey,CloudApplicationActionKey,Querystring,Description,Note
Quality,Problem Control,Problems By Responsible,2279,,Quality,ProblemControlCustomReporting,ViewProblemsByResponsibleChart,7343,24858,,,
Quality,Problem Control,Problems Opened And Closed By Day,2313,,VisionPlex,screen,Index,2149,6456,__actionKey=6456,,
Quality,Problem Control,Problems Opened by Department,330,,Quality,ProblemControlCharts,ViewProblemsOpenedByDepartment,4781,18200,,,
Quality,Problem Control,Supplier Problem Count and Severity Opened by Month,326,,Quality,ProblemControlCharts,ViewProblemGraphProblemsMonthlyOpenBySeverity,4781,18846,,,
Quality,Problem Control,Supplier Problems By Supplier,2280,,Quality,ProblemControlCustomReporting,ViewSupplierProblemsBySupplierAction,7343,24196,,,
Quality,SPC,Process Capability History,2326,,Quality,ProcessCapabilityHistory,Index,7311,23949,,,
Quality,SPC,SPC Failure Mode Counts,2291,282118,VisionPlex,screen,Index,2263,6570,__actionKey=6570,,
Quality,SPC,SPC Failure Modes by Specification,2285,282119,VisionPlex,screen,Index,2265,6572,__actionKey=6572,,
Quality,SPC,SPC Failure Modes Raw Data,2292,282117,VisionPlex,screen,Index,2266,6573,__actionKey=6573,,
Quality,Supplier PPAP,Annual SPPAPs by Building,5607,,VisionPlex,screen,Index,6336,20737,__actionKey=20737,,
Quality,Supplier PPAP,Percent Metrics by PPAP Status Detail,455,,VisionPlex,screen,Index,3024,7333,__actionKey=7333,,
Quality,Supplier PPAP,Plant Overview MAP,17554,,VisionPlex,screen,Index,10085,40455,__actionKey=40455,,
Quality,Supplier PPAP,SPPAP First Supplier Submission Approvals,392,,VisionPlex,screen,Index,3052,7361,__actionKey=7361,,
Quality,Supplier PPAP,Supplier PPAP Plant Overview,803,,Quality,SPPAPReport,ReportPlantOverview,4718,13264,,,
Quality,Supplier PPAP,Supplier PPAP Status Overview,804,,Quality,SPPAPReport,Index,4718,12393,,,
Quality,Supplier PPAP,Supplier PPAP Status Updates,366,,VisionPlex,screen,Index,3012,7321,__actionKey=7321,,
Quality,Supplier PPAP,Supplier PPAPs By Building,2290,,VisionPlex,screen,Index,3779,8092,__actionKey=8092,,
Quality,Supplier Quality Management,Supplier Certifications History,340,216958,Quality,SupplierQualityReports,SupplierCertificationsReport,4542,11319,,,
Quality,Supplier Quality Management,Supplier Certifications Within Expiration Date Range,400,216959,VisionPlex,screen,Index,2269,6576,__actionKey=6576,,
Quality,Supplier Quality Management,Supplier Delivery Performance,507,216960,Quality,SupplierQualityReports,SupplierDeliveryPerfDetail,4542,11024,,,
Quality,Supplier Quality Management,Supplier Performance History,341,216961,Quality,SupplierQualityReports,ReportSupplierPerformance,4542,10718,,,
Quality,Supplier Quality Management,Supplier Rating Overviews,1601,,Quality,SupplierQualityReports,SupplierRatingOverview,4542,20287,,,
Quality,Supplier Quality Management,Suppliers by Capability Group and Status,5101,,Quality,SupplierQualityReports,SuppliersByGroupStatusGraph,4542,20288,,,
Quality,Supplier Scorecard,Supplier Metric Group Performance,188,,Quality,SupplierScorecardReports,ViewSupplierMetricGroupPerformanceReport,4594,14433,,Report showing scores across metric groups for supplier scorecards,
Quality,Supplier Scorecard,Supplier Performance Overview,7861,,Quality,SupplierScorecardReports,ViewSupplierPerformanceOverview,4594,14427,,,
Quality,Supplier Scorecard,Supplier Scorecard Metric Graphs,7834,,Quality,SupplierScorecardReports,ViewSupplierScorecardMetricGraphQuery,4594,11102,,,
Quality,Supplier Scorecard,Supplier Scorecard PPM by Return Detail,190,,Quality,SupplierScorecardReports,ViewSupplierPPMBySupplierReturn,4594,13923,,Graph using Supplier Returns for rejection and Purchasing Receipts to calculate PPM.,
Quality,Supplier Scorecard,Supplier Scorecard Score Comparisons,117,,Quality,SupplierScorecardReports,SupplierScorecardScoreComparison,4594,13708,,,
Quality,Supplier Scorecard,Supplier Scorecard Summaries,116,,Quality,SupplierScorecardReports,SupplierScorecardSummary,4594,14422,,,
Quality,Supplier Scorecard,Supplier Scorecard Supplier Sets,7862,,Quality,SupplierScorecardReports,ViewSupplierSetReport,4594,14426,,,
Quality,Supplier Scorecard,Supplier Scorecard Technology Summaries,118,,Quality,SupplierScorecardReports,ViewSupplierScorecardTechnologySummary,4594,14429,,,
Quality,Supplier Scorecard,Top PPM By Supplier,8198,,Quality,SupplierScorecardReports,ViewTopPPMBySupplier,4594,29850,,,
Quality,Test Tracking,Test Usage,1543,,VisionPlex,screen,Index,2857,7166,__actionKey=7166,,
Sales and CRM,Competitors,Win Lose Summary,1061,,ProductionTracking,winlosesummary,Index,7127,23555,,,
Sales and CRM,Customer Master Data Management,Customer Address Accounts,1223,,SalesAndCRM,customeraddresses,ViewCustomerAddressListAccountingReportGrid,1349,10248,,,
Sales and CRM,Customer Master Data Management,Customer Address Default Bill Tos,5931,,VisionPlex,screen,Index,2382,6689,__actionKey=6689,,
Sales and CRM,Customer Master Data Management,Customer Address Report,1224,276659,SalesAndCRM,customeraddresses,ViewCustomerAddressListReportGrid,1349,10244,,,
Sales and CRM,Customer Master Data Management,Customer Contact Tracking,275,,SalesAndCRM,CustomerReports,ViewCustomerContactTracking,4180,9648,,,
Sales and CRM,Customer Master Data Management,Customer Contacts,276,,SalesAndCRM,CustomerReports,viewCustomerContactListReport,4180,9437,,,
Sales and CRM,Customer Master Data Management,Customer Parents,913,,VisionPlex,screen,Index,2103,6410,__actionKey=6410,,
Sales and CRM,Customer Master Data Management,Customers By Salesperson,5912,,VisionPlex,screen,Index,2763,7072,__actionKey=7072,,
Sales and CRM,Customer Orders and Releases,Available to Promise,1039,,VisionPlex,screen,Index,4119,8432,__actionKey=8432,,
Sales and CRM,Customer Orders and Releases,Bookings by Day,14,216962,SalesAndCRM,RevenueReports,BookingsByDayReportGridView,1214,4770,,"Total quantity, total price of bookings by each day in the date range.",
Sales and CRM,Customer Orders and Releases,Charge Markups,5151,,VisionPlex,screen,Index,3264,7576,__actionKey=7576,,
Sales and CRM,Customer Orders and Releases,Consumptions,1527,,VisionPlex,screen,Index,1886,6193,__actionKey=6193,,
Sales and CRM,Customer Orders and Releases,Customer Demand Comparisons,626,,SalesAndCRM,CustomerOrdersRevisionReports,ViewReportCustomerDemandComparison,4609,11310,,,
Sales and CRM,Customer Orders and Releases,Customer Demand Waterfall,1373,,VisionPlex,screen,Index,3181,7492,__actionKey=7492,,
Sales and CRM,Customer Orders and Releases,Customer Order Details,1504,,VisionPlex,screen,Index,3344,7656,__actionKey=7656,,
Sales and CRM,Customer Orders and Releases,Customer Order Line Information,1457,,VisionPlex,screen,Index,2112,6419,__actionKey=6419,,
Sales and CRM,Customer Orders and Releases,Customer Order Revisions,38,,SalesAndCRM,CustomerOrdersRevisionReports,Index,4609,11303,,,
Sales and CRM,Customer Orders and Releases,"Customer Orders, Prices, and Components",947,,VisionPlex,screen,Index,2113,6420,__actionKey=6420,,
Sales and CRM,Customer Orders and Releases,Customer Purchase Order Changes,5150,,SalesAndCRM,SalesOrders,ViewPoChangesGrid,4307,11828,,,
Sales and CRM,Customer Orders and Releases,Customer Purchase Order Summary,5138,,SalesAndCRM,SalesOrderReports,ViewPoDashboardSummaryGrid,4588,11167,,,
Sales and CRM,Customer Orders and Releases,Customer Releases By Operation Type,1176,,VisionPlex,screen,Index,1601,5908,__actionKey=5908,,
Sales and CRM,Customer Orders and Releases,Customer Releases by Sorted Operation Type,1508,,VisionPlex,screen,Index,7281,23840,__actionKey=23840,,
Sales and CRM,Customer Orders and Releases,Customer Schedule Analysis,255,,Shipping,CustomerScheduleAnalysisReport,Index,4856,13582,,,
Sales and CRM,Customer Orders and Releases,Customer Schedule Analysis by Part,141,,SalesAndCRM,SalesRevenueReports,Index,1359,5502,,Like standard CSA but grouped by part and then customer.  Also has additional filters.,
Sales and CRM,Customer Orders and Releases,Enterprise Releases By Customer,1024,,VisionPlex,screen,Index,7113,23515,__actionKey=23515,,
Sales and CRM,Customer Orders and Releases,Forecasts by Demand,125,,SalesAndCRM,ForecastbyDemandReports,Index,4628,11412,,Shows the expected future component requirements ($ and pc.) by part # for future periods.,
Sales and CRM,Customer Orders and Releases,Historical Pricing,1278,,VisionPlex,screen,Index,5695,19463,__actionKey=19463,,
Sales and CRM,Customer Orders and Releases,Inventory by Demand Reports,165,,SalesAndCRM,InventoryByDemandReports,Index,4466,10394,,This report lists the inventory by operation for past due releases.,
Sales and CRM,Customer Orders and Releases,ITAR Discrepancies,1493,,VisionPlex,screen,Index,2380,6687,__actionKey=6687,,
Sales and CRM,Customer Orders and Releases,Master Price Logs,1502,,VisionPlex,screen,Index,4083,8396,__actionKey=8396,,
Sales and CRM,Customer Orders and Releases,Master Price Purchase Order Parts,469,,VisionPlex,screen,Index,6432,21310,__actionKey=21310,,
Sales and CRM,Customer Orders and Releases,Master Prices,427,,VisionPlex,screen,Index,2115,6422,__actionKey=6422,,
Sales and CRM,Customer Orders and Releases,Master Prices by Part Group,403,,VisionPlex,screen,Index,2131,6438,__actionKey=6438,,
Sales and CRM,Customer Orders and Releases,Missing Prices,1503,,VisionPlex,screen,Index,4132,8445,__actionKey=8445,,
Sales and CRM,Customer Orders and Releases,Open Releases,5145,216963,SalesAndCRM,SalesReleaseReports,ViewReportOpenReleasesGrid,1356,9863,,,
Sales and CRM,Customer Orders and Releases,Part Groups Past Due,381,,SalesAndCRM,InventoryByDemandReports,ViewReportPartGroupsPastDueGrid,4466,10893,,,
Sales and CRM,Customer Orders and Releases,Price Components,5730,,VisionPlex,screen,Index,2134,26148,__actionKey=26148,,
Sales and CRM,Customer Orders and Releases,Pricing Maintenance,1275,,VisionPlex,screen,Index,1880,6187,__actionKey=6187,,
Sales and CRM,Customer Orders and Releases,Purchase Order Dashboard Summary Chart,5139,,SalesAndCRM,SalesOrderReports,ViewPoDashboardSummaryChart,4588,11168,,,
Sales and CRM,Customer Orders and Releases,Purchase Order Prices,402,,VisionPlex,screen,Index,1713,6020,__actionKey=6020,,
Sales and CRM,Customer Orders and Releases,Purchase Order Releases,390,,VisionPlex,screen,Index,2882,7191,__actionKey=7191,,
Sales and CRM,Customer Orders and Releases,Release Exceptions,1027,,SalesAndCRM,releaseexceptions,Index,7062,23372,,,
Sales and CRM,Customer Orders and Releases,Release On Time Deliveries,1524,,VisionPlex,screen,Index,2019,6326,__actionKey=6326,,
Sales and CRM,Customer Orders and Releases,Release Quantity Shipped Comparison,1505,,VisionPlex,screen,Index,1938,6245,__actionKey=6245,,
Sales and CRM,Customer Orders and Releases,Release Usepoint Review,5147,,SalesAndCRM,SalesReleaseReports,ReportReleaseUsepointReviewView,1356,9866,,,
Sales and CRM,Customer Orders and Releases,Releases by EDI Lot Number,344,,VisionPlex,screen,Index,2116,6423,__actionKey=6423,,
Sales and CRM,Customer Orders and Releases,Releases by Workcenter,2240,,VisionPlex,screen,Index,1734,6041,__actionKey=6041,,
Sales and CRM,Customer Orders and Releases,Releases Versus Shipments,1372,,VisionPlex,screen,Index,7109,23511,__actionKey=23511,,
Sales and CRM,Customer Orders and Releases,Releases with Negative Balances,1286,,VisionPlex,screen,Index,2118,6425,__actionKey=6425,,
Sales and CRM,Customer Orders and Releases,Releases with Unapproved Ship To Addresses,1288,,VisionPlex,screen,Index,2117,6424,__actionKey=6424,,
Sales and CRM,Customer Orders and Releases,Releases without Jobs,1172,,VisionPlex,screen,Index,4173,8486,__actionKey=8486,,
Sales and CRM,Customer Orders and Releases,Releases without Ship Dates,1289,,VisionPlex,screen,Index,2935,7244,__actionKey=7244,,
Sales and CRM,Customer Orders and Releases,Revenue by Account,1277,,VisionPlex,screen,Index,2698,7007,__actionKey=7007,,
Sales and CRM,Customer Orders and Releases,Sales Order Prices,267,,SalesAndCRM,PricesReport,Index,1379,5662,,,
Sales and CRM,Customer Orders and Releases,Sales Order Reports,138,216964,SalesAndCRM,SalesOrderReports,Index,4588,11074,,Open releases sortable by customer or scheduled ship date.  Also has breakdown of price accounts. Customized report.,
Sales and CRM,Customer Orders and Releases,Sales Orders,5140,,SalesAndCRM,SalesOrderReports,ViewSalesOrderReportGrid,4588,11169,,,
Sales and CRM,Customer Orders and Releases,Sales Release Reports,250,,SalesAndCRM,SalesReleaseReports,Index,1356,5494,,Open releases sortable by customer or scheduled ship date. Also has breakdown of price accounts.,
Sales and CRM,Customer Orders and Releases,Sales Releases with Job or Container Information,1525,,VisionPlex,screen,Index,2228,6535,__actionKey=6535,,
Sales and CRM,Customer Orders and Releases,Sales Shipments,5146,,SalesAndCRM,SalesReleaseReports,ReportShipmentListView,1356,9864,,,
Sales and CRM,Customer Orders and Releases,Services By Due Date,1287,,VisionPlex,screen,Index,2133,6440,__actionKey=6440,,
Sales and CRM,Customer Sales Forecast,Forecast Upload Type,700,,VisionPlex,screen,Index,6748,22556,__actionKey=22556,,
Sales and CRM,Customer Sales Forecast,Forecast Usage,135,,SalesAndCRM,ForecastUsage,Index,4189,9177,,Shows the forecasted quantities of purchased components based on Sales forecast volumes.  Monthly breakdown.,
Sales and CRM,Customer Sales Forecast,Forecasts by Part Type,139,,SalesAndCRM,SalesForecast,GridViewForecastByPartType,4854,18752,,"A list of each part, and there forecast by period.",
Sales and CRM,Field Service,Stale Issues,412,,VisionPlex,screen,Index,2139,6446,__actionKey=6446,,
Sales and CRM,Order Entry and Tracking,Catalog Price Adjustments,404,,VisionPlex,screen,Index,2648,6957,__actionKey=6957,,
Sales and CRM,Order Entry and Tracking,Customer Purchase Order Summaries,439,,SalesAndCRM,OrderEntryReports,ViewCustomerPOSummaryReport,4652,19542,,,
Sales and CRM,Order Entry and Tracking,Customer Purchase Orders and Salespeople,1461,,VisionPlex,screen,Index,2110,6417,__actionKey=6417,,
Sales and CRM,Order Entry and Tracking,Customer Release Change Report,66,216965,SalesAndCRM,ReleaseReports,Index,4707,12314,,Listing of release changes for a given time period with change in quantity and change in sales.,
Sales and CRM,Order Entry and Tracking,Customer Time and Material Professional Service Rates,1496,,VisionPlex,screen,Index,1996,6303,__actionKey=6303,,
Sales and CRM,Order Entry and Tracking,Multiple Warehouse Demand Supply Futures,466,,VisionPlex,screen,Index,2050,6357,__actionKey=6357,,
Sales and CRM,Order Entry and Tracking,Online Order Inquiries,2330,,VisionPlex,screen,Index,3569,7882,__actionKey=7882,,
Sales and CRM,Order Entry and Tracking,Open Order Inventory Summary,1459,,VisionPlex,screen,Index,1616,5923,__actionKey=5923,,
Sales and CRM,Order Entry and Tracking,Order Contracts,1507,,VisionPlex,screen,Index,2385,6692,__actionKey=6692,,
Sales and CRM,Order Entry and Tracking,Order Line Forecast,2316,,VisionPlex,screen,Index,7482,24405,__actionKey=24405,,
Sales and CRM,Order Entry and Tracking,Order Line Forecasts by Grade,5166,,SalesAndCRM,OrderLineForecast,Index,5748,19758,,,
Sales and CRM,Order Entry and Tracking,Order Summary,438,,SalesAndCRM,OrderEntryReports,Index,4652,11842,,,
Sales and CRM,Order Entry and Tracking,Order Summary by Release Type,1285,,VisionPlex,screen,Index,2496,6805,__actionKey=6805,,
Sales and CRM,Order Entry and Tracking,Orders,5196,,SalesAndCRM,OrderEntry,ViewOrderGrid,4334,11444,,,
Sales and CRM,Order Entry and Tracking,Sales By Ship To And Ordered By Contact,960,,VisionPlex,screen,Index,1594,5901,__actionKey=5901,,
Sales and CRM,Order Entry and Tracking,Sales Order Change Summary,1065,,VisionPlex,screen,Index,3097,7406,__actionKey=7406,,
Sales and CRM,Order Entry and Tracking,Sales Order Log,1456,,VisionPlex,screen,Index,2636,6945,__actionKey=6945,,
Sales and CRM,Order Entry and Tracking,Shipped Items and Build Text,1526,,VisionPlex,screen,Index,1407,5712,__actionKey=5712,,
Sales and CRM,Order Entry and Tracking,Shipper Summaries,440,,SalesAndCRM,OrderEntryReports,ViewShipperSummaryReport,4652,19544,,,
Sales and CRM,Revenue Reporting,Customer Revenue Analysis By Product Type Multi-Entity,1612,,VisionPlex,screen,Index,3051,7360,__actionKey=7360,,
Sales and CRM,Revenue Reporting,Customer Revenue By Account,1012,,VisionPlex,screen,Index,2881,7190,__actionKey=7190,,
Sales and CRM,Revenue Reporting,Customer Revenue xPCN Summary,1565,,VisionPlex,screen,Index,1867,6174,__actionKey=6174,,
Sales and CRM,Revenue Reporting,Revenue Analysis by,1021,,VisionPlex,screen,Index,2910,7219,__actionKey=7219,,
Sales and CRM,Revenue Reporting,Revenue Analysis by Period and State,1185,,VisionPlex,screen,Index,2816,7125,__actionKey=7125,,
Sales and CRM,Revenue Reporting,Revenue by Customer Multi-Entity,1613,216966,VisionPlex,screen,Index,1868,6175,__actionKey=6175,,
Sales and CRM,Revenue Reporting,Revenue vs Expense,1026,,VisionPlex,screen,Index,3426,7739,__actionKey=7739,,
Sales and CRM,Sales Commissions Management,Commission by Cost Model,516,,VisionPlex,screen,Index,1767,6074,__actionKey=6074,,
Sales and CRM,Sales Commissions Management,Commission Owed Building Summary,1451,,VisionPlex,screen,Index,2946,7255,__actionKey=7255,,
Sales and CRM,Sales Commissions Management,Commission Report,229,,SalesAndCRM,CommissionReports,Index,4210,9397,,,
Sales and CRM,Sales Commissions Management,Commission Revenue By Invoice,1341,,VisionPlex,screen,Index,1751,6058,__actionKey=6058,,
Sales and CRM,Sales Commissions Management,Incentives Potential Payouts,1340,,VisionPlex,screen,Index,2538,6847,__actionKey=6847,,
Sales and CRM,Sales Commissions Management,Outside Sales Commissions ,1276,,VisionPlex,screen,Index,1957,6264,__actionKey=6264,,
Sales and CRM,Sales Commissions Management,Parts without Commission,605,,VisionPlex,screen,Index,2061,6368,__actionKey=6368,,
Sales and CRM,Sales Commissions Management,Sales for Commissions,1463,,VisionPlex,screen,Index,2140,6447,__actionKey=6447,,
Sales and CRM,Sales Commissions Management,Shipments without Commission Owed,606,,VisionPlex,screen,Index,1900,6207,__actionKey=6207,,
Sales and CRM,Sales Opportunity Management,Opportunity History By Probability,5605,,VisionPlex,screen,Index,3146,7460,__actionKey=7460,,
Sales and CRM,Sales Opportunity Management,Opportunity History By Status,5604,,VisionPlex,screen,Index,3146,7457,__actionKey=7457,,
Sales and CRM,Sales Opportunity Management,Opportunity Leads,266,,SalesAndCRM,OpportunityLeadReport,Index,4606,11276,,,
Sales and CRM,Sales Opportunity Management,Opportunity Linkage,311,,SalesAndCRM,OpportunityLinkageReport,Index,4505,10538,,,
Sales and CRM,Sales Opportunity Management,Opportunity Value Graph,265,,SalesAndCRM,OpportunityValueReport,Index,4616,11347,,,
Sales and CRM,Sales Price Management,Customer Part Prices,1175,,VisionPlex,screen,Index,2137,6444,__actionKey=6444,,
Sales and CRM,Sales Price Management,Customer Prices,1174,,VisionPlex,screen,Index,2871,7180,__actionKey=7180,,
Sales and CRM,Sales Price Management,Price Reports,589,,SalesAndCRM,pricereports,Index,1342,5413,,,
Sales and CRM,Sales Price Management,Primary Prices,1178,,VisionPlex,screen,Index,2895,7204,__actionKey=7204,,
Sales and CRM,Sales Price Management,Shippers With No Prices,1173,,VisionPlex,screen,Index,2138,6445,__actionKey=6445,,
Sales and CRM,Sales Quote Management,Estimating Activities,1262,,VisionPlex,screen,Index,2109,6416,__actionKey=6416,,
Sales and CRM,Sales Quote Management,Part Cost Custom Order BOM,1464,,VisionPlex,screen,Index,2111,6418,__actionKey=6418,,
Sales and CRM,Sales Quote Management,Quote Activity,335,,SalesAndCRM,QuoteReport,ViewQuoteActivityReport,5592,18744,,,
Sales and CRM,Sales Quote Management,Quote Forecast Report,336,,SalesAndCRM,QuoteReport,ViewQuoteForecastReport,5592,18749,,,
Sales and CRM,Sales Quote Management,Quote Forecasts,435,,SalesAndCRM,QuoteReport,ViewQuoteForecast,5592,18754,,,
Sales and CRM,Sales Quote Management,Quote History,1244,,VisionPlex,screen,Index,2107,6414,__actionKey=6414,,
Sales and CRM,Sales Quote Management,Quote to Actual,1255,,VisionPlex,screen,Index,2365,6672,__actionKey=6672,,
Sales and CRM,Sales Quote Management,Quoted Quotes,434,,SalesAndCRM,QuoteReport,QuotesQuoted,5592,18735,,,
Sales and CRM,Sales Quote Management,Quotes by Year,2227,,VisionPlex,screen,Index,2937,7246,__actionKey=7246,,
Sales and CRM,Sales Quote Management,Sales Quote Review,1417,,VisionPlex,screen,Index,2619,6928,__actionKey=6928,,
Sales and CRM,Sales Quote Management,Wins Losses by Part Product Type,1378,,VisionPlex,screen,Index,2108,6415,__actionKey=6415,,
Sales and CRM,Sales Quote Management,Won and Lost Quotes,436,,SalesAndCRM,QuoteReport,ViewQuotesOpenWonLost,5592,18741,,,
Scheduling,Capacity Planning,Capacity Plan Tabular,17539,,Scheduling,capacityplanning,CapacityPlanTabularView,4473,21526,,,
Scheduling,Capacity Planning,Capacity Plan Threshold Detail,424118,,VisionPlex,screen,Index,2478,8741,__actionKey=8741,,
Scheduling,Capacity Planning,Capacity Plan Thresholds,424117,,VisionPlex,screen,Index,2478,6786,__actionKey=6786,,
Scheduling,Finite Scheduling,Finite Scheduling Late Jobs,1335,,VisionPlex,screen,Index,4091,8404,__actionKey=8404,,
Scheduling,Kanban Scheduling,Approved Workcenter Kanban,1337,,VisionPlex,screen,Index,3896,8209,__actionKey=8209,,
Scheduling,Kanban Scheduling,Kanban Racks Extended Summary,6190,,VisionPlex,screen,Index,1706,6013,__actionKey=6013,,
Scheduling,Material Requirements Planning (MRP),Forecast Inventory Availability,1359,,VisionPlex,screen,Index,7397,24143,__actionKey=24143,,
Scheduling,Material Requirements Planning (MRP),Job Material Summary,2341,,VisionPlex,screen,Index,1826,6133,__actionKey=6133,,
Scheduling,Material Requirements Planning (MRP),Material Days On Hand,5128,,VisionPlex,screen,Index,1864,6171,__actionKey=6171,,
Scheduling,Material Requirements Planning (MRP),Material Requirement Planning Demands,5126,,VisionPlex,screen,Index,3247,7559,__actionKey=7559,,
Scheduling,Material Requirements Planning (MRP),MRP Backlog Report,699,,VisionPlex,screen,Index,2933,7242,__actionKey=7242,,
Scheduling,Material Requirements Planning (MRP),MRP Diagnostics,401,216967,VisionPlex,screen,Index,4106,8419,__actionKey=8419,,
Scheduling,Material Requirements Planning (MRP),MRP Forecast Breakdown,5125,,VisionPlex,screen,Index,3176,7487,__actionKey=7487,,
Scheduling,Material Requirements Planning (MRP),MRP Shortages,1357,,VisionPlex,screen,Index,2194,6501,__actionKey=6501,,
Scheduling,Material Requirements Planning (MRP),Purchased Parts Missing Approved Supplier or PO,1232,,VisionPlex,screen,Index,1777,6084,__actionKey=6084,,
Scheduling,Material Requirements Planning (MRP),Run Quantities and Lead Times,611,,VisionPlex,screen,Index,6458,21508,__actionKey=21508,,
Scheduling,Material Requirements Planning (MRP),Supplier Authorization Days,11280,,VisionPlex,screen,Index,2820,7129,__actionKey=7129,,
Scheduling,Material Requirements Planning (MRP),Supplier MRP Recommendations,1239,,VisionPlex,screen,Index,1649,5956,__actionKey=5956,,
Scheduling,Production Requirements Planning (PRP),Capacity Planning (Basic),953,,VisionPlex,screen,Index,2384,6691,__actionKey=6691,,
Scheduling,Production Requirements Planning (PRP),Demand and Supply,2345,,VisionPlex,screen,Index,1779,6086,__actionKey=6086,,
Scheduling,Production Requirements Planning (PRP),Job Quantity Changes By Component,2346,,VisionPlex,screen,Index,2547,6856,__actionKey=6856,,
Scheduling,Production Requirements Planning (PRP),Not Yet Scheduled,2343,,VisionPlex,screen,Index,2011,6318,__actionKey=6318,,
Scheduling,Production Requirements Planning (PRP),Part Requirement Plan Parts Demand,1351,,VisionPlex,screen,Index,2957,7266,__actionKey=7266,,
Scheduling,Production Requirements Planning (PRP),Part Surveillance,146,,Scheduling,PartSurveillance,Index,661,2569,,"Report by Part showing Beginning on Hand (BOH), Demand (Releases) resulting in future projections.",
Scheduling,Production Requirements Planning (PRP),Production Planning Logs,2231,,VisionPlex,screen,Index,2121,6428,__actionKey=6428,,
Scheduling,Production Requirements Planning (PRP),Raw Material Production Capability Assessment,2344,,VisionPlex,screen,Index,3790,8103,__actionKey=8103,,
Security,Change Password,Password Change History,1589,,VisionPlex,screen,Index,1718,6025,__actionKey=6025,,
Security,IP Address Control,Valid IP Address Users,5127,216968,VisionPlex,screen,Index,2403,6710,__actionKey=6710,,
Security,Login History,Login History By IP Address,5021,,VisionPlex,screen,Index,3862,8175,__actionKey=8175,,
Security,Login History,Request Customer Access,5013,,VisionPlex,screen,Index,3283,7595,__actionKey=7595,,
Security,Login History,User Logins,871,,VisionPlex,screen,Index,3974,8287,__actionKey=8287,,
Security,Permission Manager,Security Permissions and Users,1151,,VisionPlex,screen,Index,3786,8099,__actionKey=8099,,
Security,Security Roles,Enterprise Role Mappings,7068,,Security,EnterpriseRoleMember,Index,8047,28393,,,
Security,Security Roles,Enterprise Unauthorized Role Copy,693,,VisionPlex,screen,Index,6771,22606,__actionKey=22606,,
Security,Security Roles,Permission History,2382,,VisionPlex,screen,Index,1694,6001,__actionKey=6001,,
Security,Security Roles,Provisioned Role Actions,17475,,Security,ProvisionedRoles,ViewProvisionedRoleActions,8025,40324,,,
Security,Security Roles,Role Permission History,5061,,VisionPlex,screen,Index,7534,25055,__actionKey=25055,,
Security,Security Roles,Role Privilege Point in Time,7761,,Security,RoleSecurityPointInTime,Index,8168,29235,,,
Security,Security Roles,Role Security Privilege History,7022,,Security,AccessControlHistory,ViewByRole,8034,28313,,,
Security,Security Roles,Security Roles and Permissions by User,58,,Security,SecurityRoleReports,Index,1277,4938,,"A report showing users, their roles, and the permissions in each role.",
Security,Security Roles,User Privilege Point in Time,7810,,Security,UserSecurityPointInTime,Index,8206,29327,,,
Security,Security Roles,User Security Privilege History,7023,,Security,AccessControlHistory,ViewByUser,8034,28314,,,
Security,User Manager,Actual Users,1594,,Security,userreports,ViewActualUsersGrid,1246,9153,,,
Security,User Manager,Employee Customer Access,5030,,VisionPlex,screen,Index,2340,6647,__actionKey=6647,,
Security,User Manager,External User Manager Access History,5012,,VisionPlex,screen,Index,4084,8397,__actionKey=8397,,
Security,User Manager,Forced Password Changes,5011,,VisionPlex,screen,Index,2337,6644,__actionKey=6644,,
Security,User Manager,Password Expiration,5014,,VisionPlex,screen,Index,2336,6643,__actionKey=6643,,
Security,User Manager,Plex User Badge Barcode Style,5016,,VisionPlex,screen,Index,2338,6645,__actionKey=6645,,
Security,User Manager,User Access Across Customers,5104,,VisionPlex,screen,Index,7475,24384,__actionKey=24384,,
Security,User Manager,User Reports,1595,,Security,userreports,Index,1246,5578,,,
Security,Verification,User PIN Configuration,9654,,Security,_,ViewUserPINConfiguration,8533,31616,,,
Shipping,Customer Returns (RMA),Customer Returns Tracking,921,,VisionPlex,screen,Index,2905,7214,__actionKey=7214,,
Shipping,Customer Shipping,Container Labels,1368,,VisionPlex,screen,Index,3828,8141,__actionKey=8141,,
Shipping,Customer Shipping,Customer Part Sales History Summary,1432,,VisionPlex,screen,Index,7384,24120,__actionKey=24120,,
Shipping,Customer Shipping,Customer Ship History,1118,216969,VisionPlex,screen,Index,2713,7022,__actionKey=7022,,
Shipping,Customer Shipping,Customer Shipment Completion Percentage,1476,,Shipping,ShipmentCompletionPercentage,Index,7445,24295,,,
Shipping,Customer Shipping,Customer Shipping History Summary,113,216970,Shipping,StandardShippingHistorySummary,Index,4757,12735,,Shipper History Summary,
Shipping,Customer Shipping,Delivery Performance,268,216971,VisionPlex,screen,Index,3231,7542,__actionKey=7542,,
Shipping,Customer Shipping,Delivery Performance By Customer,705,216972,VisionPlex,screen,Index,3233,7545,__actionKey=7545,,
Shipping,Customer Shipping,Delivery Performance by Part,251,216973,Shipping,DeliveryPerformanceReport,Index,5672,19341,,,
Shipping,Customer Shipping,Delivery Performance Detail,252,216974,Shipping,DeliveryPerformanceReport,ViewDeliveryPerformanceDetail,5672,19359,,,
